ID,uniorg,interests,subject,grad_date,course_level,branch_name,age,gender,space_word,mtype,status,registration_date
1945,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1946,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1947,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,female,,branch,150,21/01/2015
1948,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1949,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1950,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1951,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1952,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1953,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1954,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,,,branch,150,21/01/2015
1955,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1956,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1957,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1958,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,female,,branch,150,21/01/2015
1959,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1960,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1961,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1962,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1963,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,branch,150,21/01/2015
1964,University of Exeter,,,,,Exeter PhySoc,0,female,,branch,150,23/01/2015
1965,University of Kent,,,,,Kent SpaceSoc,0,male,,branch,150,24/01/2015
1966,UWE,,,,,UWE Space Exploration Society (UWE SES),0,male,,branch,150,30/03/2015
1967,University of Liverpool,,,,,,0,,,student,150,07/05/2015
1968,University of Nottingham,,,,,Nottingham PhysSoc,0,male,,branch,150,11/05/2015
1969,University of New South Wales,,,,,,0,male,,non-student,150,03/06/2015
1970,University of Leicester,,,,,#REF!,0,male,,branch,150,07/06/2015
1971,,,,,,#REF!,0,male,,branch,150,19/06/2015
1972,University of Sussex,,,,,,0,male,,student,150,05/07/2015
1973,University of Central Lancashire,,,,,,0,male,,student,150,09/08/2015
1974,The Arnewood School,,,,,,0,male,,student,150,13/09/2015
1975,Bristol SEDS (Bristol University),,,,,,0,male,,branch,150,23/09/2015
1976,Imperial College London,,,,,,0,female,,branch,150,23/09/2015
1977,University of Bristol,,,,,,0,male,,branch,150,23/09/2015
1978,UBSEDS,,,,,#REF!,0,male,,branch,150,24/09/2015
1979,UBSEDS,,,,,,0,male,,branch,150,24/09/2015
1980,University of London / ISPL,,,,,,0,male,,student,150,04/10/2015
1981,Bristol,,,,,#REF!,0,male,,branch,150,11/10/2015
1982,University of Bristol,,,,,#REF!,0,male,,branch,150,12/10/2015
1983,Southampton University,,,,,,0,male,,branch,150,14/10/2015
1984,Imperial College,,,,,#REF!,0,male,,student,150,17/10/2015
1985,University of Sheffield,careers;jobs;skills;volunteer,Aerospace Engineering,2019,undergrad,Sheffield SEDS (ShefSEDS),0,male,Void,Member,150,20/10/2015
1986,Cambridge,,,,,,0,male,,student,150,22/10/2015
1987,University of Nottingham,,,,,,0,male,,student,150,27/10/2015
1988,Aston University,,,,,,0,male,,student,150,04/11/2015
1989,University of Bristol,,,,,Bristol SEDS,0,female,,branch,150,09/11/2015
1990,University of Bristol,,,,,Bristol SEDS,0,male,,branch,150,09/11/2015
1991,University of Leeds,,,,,Leeds SEDS,0,female,,branch,150,10/11/2015
1992,Cranfield University,,,,,Cranfield SEDS (CranSEDS),0,male,,branch,150,12/11/2015
1993,Welbeck DSFC,,,,,,0,female,,student,150,22/11/2015
1994,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
1995,University of Manchester,,,,,MANSEDS,0,female,,branch,150,25/11/2015
1996,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
1997,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
1998,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
1999,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2000,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2001,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2002,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2003,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2004,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2005,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2006,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2007,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2008,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2009,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2010,University of Manchester,,,,,MANSEDS,0,female,,branch,150,25/11/2015
2011,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2012,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2013,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2014,University of Manchester,,,,,MANSEDS,0,female,,branch,150,25/11/2015
2015,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2016,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2017,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2018,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2019,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2020,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2021,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2022,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2023,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2024,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2025,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2026,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2027,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2028,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2029,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2030,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2031,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2032,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2033,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2034,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2035,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2036,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2037,University of Manchester,,,,,MANSEDS,0,female,,branch,150,25/11/2015
2038,University of Manchester,,,,,MANSEDS,0,female,,branch,150,25/11/2015
2039,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2040,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2041,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2042,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2043,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2044,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2045,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2046,University of Manchester,,,,,MANSEDS,0,,,branch,150,25/11/2015
2047,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2048,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2049,University of Manchester,,,,,MANSEDS,0,male,,branch,150,25/11/2015
2050,,,,,,,0,male,,student,150,01/01/2016
2051,University of Southampton,,,,,,0,male,,student,150,01/01/2016
2052,Cumbria Space Centre,,,,,,0,male,,student,150,01/01/2016
2053,Cumbia Space,,,,,,0,male,,non-student,150,01/01/2016
2054,University of Bristol,,,,,Bristol SEDS (UBSEDS),0,male,,student,150,01/01/2016
2055,Trinity School,,,,,,0,male,,student,150,01/01/2016
2056,York University,,,,,,0,male,,student,150,01/01/2016
2057,University of Sheffield,,,,,Salford University Engineers\\\\\\\' Union,0,,,branch,150,01/01/2016
2058,University of Surrey,,,,,Surrey EARS,0,male,,student,150,01/01/2016
2059,University of Hertfordshire,,,,,Hertfordshire PhySoc,0,female,,branch,150,27/01/2016
2060,Imperial College London,,,,,Imperial College SEDS (ICSEDS),0,male,,branch,150,30/01/2016
2061,University of Leicester,,,,,Leicester AstRoSoc,0,female,,branch,150,02/02/2016
2062,University of Manchester,,,,,MANSEDS,0,female,,branch,150,03/02/2016
2063,Univerisy of Manchester,,,,,Manchester AeroSoc,0,male,,branch,150,04/02/2016
2064,University of Sheffield,,,,,Sheffield SEDS (ShefSEDS),0,male,,branch,150,14/02/2016
2065,Cranfield University,,,,,Cranfield SEDS (CranSEDS),0,male,,branch,150,15/02/2016
2066,Cranfield University,,,,,Cranfield SEDS (CranSEDS),0,male,,branch,150,16/02/2016
2067,University of Glasgow,,,,,Glasgow University SEDS (GUSEDS),0,female,,branch,150,07/03/2016
2068,Southampton University,,,,,Southampton University Spaceflight Society (SUSF),0,male,,branch,150,07/04/2016
2069,University of St Andrews,,,,,St Andrews AstroSoc,0,male,,branch,150,09/06/2016
2070,University of Manchester,,,,,MANSEDS,0,male,,branch,150,17/06/2016
2071,Open University/Mcbraida Plc,,,,,,0,,,Student,150,18/07/2016
2072,Space Studio West London,,,,,,0,male,,Student,150,19/07/2016
2073,University of Hertfordshire,,,,,,0,female,,Student,150,20/07/2016
2074,King Edwards VI Camp Hill School for Boys,,,,,,0,,,Student,150,24/07/2016
2075,Oundle School,,,,,,0,male,,Student,150,24/07/2016
2076,University of Manchester,,,,,Manchester AeroSoc,0,,,Student,150,26/07/2016
2077,University of Hertfordshire,,,,,Hertfordshire PhySoc,0,,,Student,150,27/07/2016
2078,Open University,,,,,,0,male,,Student,150,27/07/2016
2079,KingCon and Dark Matter Company,,,,,,0,male,,Non-student,150,30/07/2016
2080,Keele University,,,,,,0,male,,Student,150,02/08/2016
2081,University of Southampton,,,,,Southampton University Spaceflight Society (SUSF),0,male,,Student,150,10/08/2016
2082,BPP Law School,,,,,,0,,,Student,150,26/08/2016
2083,Surrey University,,,,,Surrey EARS,0,male,,Branch,150,27/08/2016
2084,University of Sussex,,,,,,0,male,,Student,150,27/08/2016
2085,St Anthony\'s Girls\' Catholic Academy,,,,,,0,male,,Student,150,28/08/2016
2086,Bourne Grammar School,,,,,,0,,,Student,150,04/09/2016
2087,University of Oxford,,,,,Oxford University Space and Astronomy Society (OUSAS),0,female,,Branch,150,05/09/2016
2088,Westminster Kingsway College,,,,,,0,male,,Student,150,06/09/2016
2089,The Open University,,,,,,0,male,,Student,150,09/09/2016
2090,University of Exeter,skills;volunteer,Astrophysics,2018 (maybe?),phd,Space:Exe,0,female,james,Member,150,12/09/2016
2091,University of Cambridge,careers;jobs;skills;volunteer,MD/PhD,2021,phd,,0,male,Warp ;),Member,150,16/09/2016
2092,University of Cambridge,jobs;skills,Molecular Biology,2019,phd,,0,male,Aldebaran,Member,150,16/09/2016
2093,University of Leicester,careers;jobs;skills;volunteer,Physics with Space Science and Technology,2019,undergrad,Leicester AstRoSoc,0,male,space station,Member,150,16/09/2016
2094,University of Glasgow,careers;jobs;skills;volunteer,Molecular and Cellular Biology,2020,undergrad,Glasgow University SEDS (GUSEDS),0,female,Titan,Member,150,16/09/2016
2095,University College London,careers;jobs;skills;volunteer;mentor,Biotechnology,2018,undergrad,,0,female,lift-off,Member,150,17/09/2016
2096,University Of Sheffield,careers;jobs;skills;volunteer;mentor,Aerospace Engineering,2019,undergrad,Sheffield SEDS (ShefSEDS),0,female,nebula,Member,150,18/09/2016
2097,University of Leeds,careers;jobs;skills,Aeronautical and Aerospace Engineering,2019,undergrad,Leeds SEDS,0,,Nebula,Member,150,19/09/2016
2098,Strathclyde University,jobs;skills,Electrical & Mechanical Engineering,2019,undergrad,Strathclyde SEDS (StrathSEDS),0,male,Moon,Member,150,20/09/2016
2099,University of Leeds,careers;jobs;skills,Natural Sciences,2020,undergrad,Leeds SEDS,0,female,Pleiades,Member,150,20/09/2016
2100,University of Exeter,careers;jobs;skills;volunteer,Natural Sciences,2019,undergrad,Space:Exe,0,male,Supernova,Member,150,21/09/2016
2101,University of Manchester,careers;jobs;skills;volunteer,Physics with Astrophysics,2020,undergrad,,0,female,Supernova,Member,150,22/09/2016
2102,Leeds University,careers;jobs;skills;volunteer,Mechanical Engineering,2021,undergrad,Leeds SEDS,0,male,Nebulae!,Member,150,24/09/2016
2103,Mill Hill School,careers;jobs;skills,,,,,0,male,philae,Member,150,24/09/2016
2104,University of Sheffield,careers;skills;volunteer,Business Management,2020,undergrad,Sheffield SEDS (ShefSEDS),0,female,Galaxy,Member,150,24/09/2016
2105,University of Birmingham,careers;jobs,Mechanical Engineering,2016,undergrad,,0,female,lunation,Member,150,26/09/2016
2106,The University of Manchester,careers;jobs;skills,Geology with Planetary Science,2019,undergrad,,0,female,Asteriod,Member,150,27/09/2016
2107,University of Southampton,skills,Aeronautics and Astronautics,2020,undergrad,Southampton University Spaceflight Society (SUSF),0,male,Lithobraking,Member,150,28/09/2016
2108,Southampton university,careers;jobs;skills,Physics,2020,undergrad,,0,male,Pulsar,Member,150,29/09/2016
2109,University of Southampton,careers;jobs;skills;volunteer,Aeronautics and astronautics,First,undergrad,Southampton University Spaceflight Society (SUSF),0,male,Beyond,Member,150,29/09/2016
2110,University of Southampton,careers;jobs;skills;volunteer,Aeronautics and Astronautics,2020,undergrad,Southampton University Spaceflight Society (SUSF),0,male,Perizene,Member,150,30/09/2016
2111,Queen Mary University of London,skills,Physics,2018,undergrad,,0,male,Interstellar,Member,150,01/10/2016
2112,University of Southampton,careers;jobs;skills,Aeronautics & Astronautics,2020,undergrad,,0,,Interstellar,Member,150,01/10/2016
2113,University of Surrey,jobs;skills;volunteer,Computer Science,2020,undergrad,Surrey EARS,0,male,42,Member,150,03/10/2016
2114,University of Sheffield,careers;jobs;skills,Electronic and Electrical Engineering,2018,phd,Sheffield SEDS (ShefSEDS),0,male,Pleiades,Member,150,04/10/2016
2115,University of Sheffield,careers;jobs;skills;volunteer,Electrical Engineering,2018,phd,Sheffield SEDS (ShefSEDS),0,,starborn,Member,150,04/10/2016
2116,Glasgow University,careers;jobs;skills;volunteer,Mechanical Engineering with aeronautics,2021,undergrad,Glasgow University SEDS (GUSEDS),0,,Planetary Nebula,Member,150,04/10/2016
2117,Blackpool & The Fylde College,careers;jobs;skills;volunteer,Mechatronics,2018,undergrad,,0,male,Comet,Member,150,04/10/2016
2118,none - I graduated,jobs;skills;volunteer;mentor,computer science,2012,undergrad,,0,male,jupiter,Member,150,04/10/2016
2119,Imperial College London,careers;jobs;skills;volunteer,Aeronautical Engineering,2020,undergrad,Imperial College SEDS (ICSEDS),0,male,Liftoff!,Member,150,05/10/2016
2120,London South Bank University,careers;jobs;skills;volunteer,Mechanical Engineering,2017,undergrad,,0,female,Nebula,Member,150,05/10/2016
2121,Glasgow,careers;jobs;skills;volunteer,Maths and Physics,2020,undergrad,Glasgow University SEDS (GUSEDS),0,female,Pluto,Member,150,05/10/2016
2122,Imperial College London,careers;jobs;skills;volunteer,Physics,2019,undergrad,Imperial College SEDS (ICSEDS),0,female,Quasar,Member,150,06/10/2016
2123,Nottingham Trent University,careers;jobs;skills;volunteer,Environmental Science,2017,undergrad,,0,male,Orion,Member,150,07/10/2016
2124,Lancaster University,careers;jobs;skills;volunteer;mentor,"Physics, Astrophysics and Cosmology",2020,undergrad,Lancaster University Physics society (LUPhys),0,female,Cosmic,Member,150,07/10/2016
2125,Lancaster University,careers;jobs;skills;volunteer;mentor,"Physics, Astrophysics and Cosmology",2020,undergrad,Lancaster University Physics society (LUPhys),0,male,Apogee,Member,150,07/10/2016
2126,University of Leeds,careers;jobs;skills;volunteer;mentor,Aerospace Engineering,2017,undergrad,Leeds SEDS,0,male,horizon,Member,150,07/10/2016
2127,University of Surrey,careers;jobs;skills;volunteer;mentor,,2016,none,Surrey EARS,0,male,hubble,Member,150,07/10/2016
2128,Birkbeck College,volunteer,Planetary Science and Astronomy,2018,undergrad,,0,male,Albedo,Member,150,08/10/2016
2129,University of Surrey,careers;jobs;skills;volunteer;mentor,Electronic Engineering,2018,undergrad,Surrey EARS,0,male,UKSEDS,Member,150,09/10/2016
2130,University of Manchester,careers;jobs;skills;volunteer;mentor,Geology with Planetary Science,2019,undergrad,Manchester Astronomy Society,0,female,Proxima b,Member,150,09/10/2016
2131,Lancaster University,careers;jobs;volunteer,Theoretical physics and mathematics,2020,undergrad,Lancaster University Physics society (LUPhys),0,male,swazchild,Member,150,10/10/2016
2132,University of York,jobs,Physics with Philosophy,2018,undergrad,,0,male,accretion,Member,150,10/10/2016
2133,University of Manchester,jobs;skills;volunteer;mentor,Physics,2019,undergrad,MANSEDS,0,male,quasar,Member,150,10/10/2016
2134,Cranfield University,jobs;skills;volunteer,Astronautics and Space Engineering,2017,masters,Cranfield SEDS (CranSEDS),0,,Flow,Member,150,10/10/2016
2135,Imperial College London,careers;jobs;skills;volunteer,Physics,2019,undergrad,Imperial College SEDS (ICSEDS),0,male,Exploration!,Member,150,11/10/2016
2136,University of Southampton,careers;jobs;skills,,,undergrad,,0,female,Magnetohydrodynamics,Member,150,11/10/2016
2137,Lancaster,careers;jobs;skills,Physics,2018,undergrad,Lancaster University Physics society (LUPhys),0,male,Nebula,Member,150,12/10/2016
2138,University of Cambridge,careers;jobs;skills;volunteer,,,,,0,female,globular,Member,150,12/10/2016
2139,University of Surrey,skills;volunteer;mentor,Aerospace Engineering,2017,undergrad,,0,male,NGC 1300,Member,150,13/10/2016
2140,University of Surrey,careers;skills;volunteer,,2010,undergrad,,0,male,Universe,Member,150,13/10/2016
2141,Oxford Brookes University,jobs;skills,Mechanical Engineering,2020,undergrad,,23,male,Aerospike,Member,100,13/10/2016
2142,Windsor Girls\' School,careers;jobs;skills;volunteer;mentor,,,none,,0,female,Cassiopeia,Member,150,14/10/2016
2143,Lancaster University,careers;jobs;skills;volunteer,Law,2017,undergrad,,0,female,Cluster,Member,150,15/10/2016
2144,King\'s College London,careers;jobs;skills;volunteer,Physics,2019,undergrad,,0,male,Exoplanet,Member,150,16/10/2016
2145,Keele University,jobs;skills;volunteer,Chemistry,2019,undergrad,,0,female,voyager,Member,150,18/10/2016
2146,University of Bristol,careers;jobs;skills;volunteer;mentor,Aerospace Engineering,2017,undergrad,Bristol SEDS,0,,Rosetta,Member,150,18/10/2016
2147,Imperial College London,careers;jobs;skills,Entrepreneurship & Innovation,2017,undergrad,,0,male,AlphaCentauri,Member,150,19/10/2016
2148,Sheffield Hallam University,jobs;skills;volunteer;mentor,Aerospace Engineering,2018,undergrad,,0,,ISRO-IRNSS,Member,150,21/10/2016
2149,Imperial College London,careers;jobs;skills,Aeronautical Engineering,2019,undergrad,,0,male,orbit,Member,150,22/10/2016
